  0.00000000E+00  0.12177253E+02
  0.11357076E-01  0.12177643E+02
  0.22714152E-01  0.12178813E+02
  0.34071228E-01  0.12180762E+02
  0.45428304E-01  0.12183489E+02
  0.56785380E-01  0.12186994E+02
  0.68142456E-01  0.12191272E+02
  0.79499532E-01  0.12196324E+02
  0.90856608E-01  0.12202144E+02
  0.10221368E+00  0.12208728E+02
  0.11357076E+00  0.12216072E+02
  0.12492784E+00  0.12224170E+02
  0.13628491E+00  0.12233012E+02
  0.14764199E+00  0.12242591E+02
  0.15899906E+00  0.12252895E+02
  0.17035614E+00  0.12263910E+02
  0.18171322E+00  0.12275618E+02
  0.19307029E+00  0.12287998E+02
  0.20442737E+00  0.12301025E+02
  0.21578444E+00  0.12314667E+02
  0.22714152E+00  0.12328880E+02
  0.23849860E+00  0.12343613E+02
  0.24985567E+00  0.12358794E+02
  0.26121275E+00  0.12374326E+02
  0.27256982E+00  0.12390075E+02
  0.28392690E+00  0.12405844E+02
  0.29528398E+00  0.12421334E+02
  0.30664105E+00  0.12436079E+02
  0.31799813E+00  0.12449316E+02
  0.32935520E+00  0.12459798E+02
  0.34071228E+00  0.12465593E+02
  0.35206936E+00  0.12464255E+02
  0.36342643E+00  0.12453985E+02
  0.37478351E+00  0.12435033E+02
  0.38614058E+00  0.12409334E+02
  0.39749766E+00  0.12379007E+02
  0.40885474E+00  0.12345602E+02
  0.42021181E+00  0.12310110E+02
  0.43156889E+00  0.12273149E+02
  0.44292596E+00  0.12235117E+02
  0.45428304E+00  0.12196280E+02
  0.46564012E+00  0.12156827E+02
  0.47699719E+00  0.12116900E+02
  0.48835427E+00  0.12076607E+02
  0.49971134E+00  0.12036040E+02
  0.51106842E+00  0.11995275E+02
  0.52242550E+00  0.11954377E+02
  0.53378257E+00  0.11913408E+02
  0.54513965E+00  0.11872421E+02
  0.55649672E+00  0.11831467E+02
  0.56785380E+00  0.11790593E+02
  0.57921088E+00  0.11749845E+02
  0.59056795E+00  0.11709266E+02
  0.60192503E+00  0.11668898E+02
  0.61328210E+00  0.11628779E+02
  0.62463918E+00  0.11588950E+02
  0.63599626E+00  0.11549447E+02
  0.64735333E+00  0.11510307E+02
  0.65871041E+00  0.11471567E+02
  0.67006748E+00  0.11433260E+02
  0.68142456E+00  0.11395420E+02
  0.69278164E+00  0.11358081E+02
  0.70413871E+00  0.11321274E+02
  0.71549579E+00  0.11285031E+02
  0.72685286E+00  0.11249383E+02
  0.73820994E+00  0.11214359E+02
  0.74956702E+00  0.11179989E+02
  0.76092409E+00  0.11146300E+02
  0.77228117E+00  0.11113320E+02
  0.78363824E+00  0.11081075E+02
  0.79499532E+00  0.11049592E+02
  0.80635240E+00  0.11018896E+02
  0.81770947E+00  0.10989010E+02
  0.82906655E+00  0.10959959E+02
  0.84042362E+00  0.10931765E+02
  0.85178070E+00  0.10904450E+02
  0.86313777E+00  0.10878035E+02
  0.87449485E+00  0.10852541E+02
  0.88585193E+00  0.10827987E+02
  0.89720900E+00  0.10804392E+02
  0.90856608E+00  0.10781774E+02
  0.91992315E+00  0.10760150E+02
  0.93128023E+00  0.10739536E+02
  0.94263731E+00  0.10719948E+02
  0.95399438E+00  0.10701400E+02
  0.96535146E+00  0.10683907E+02
  0.97670853E+00  0.10667481E+02
  0.98806561E+00  0.10652135E+02
  0.99942269E+00  0.10637879E+02
  0.10107798E+01  0.10624725E+02
  0.10221368E+01  0.10612683E+02
  0.10334939E+01  0.10601760E+02
  0.10448510E+01  0.10591966E+02
  0.10562081E+01  0.10583306E+02
  0.10675651E+01  0.10575789E+02
  0.10789222E+01  0.10569419E+02
  0.10902793E+01  0.10564200E+02
